"Listing URL","Property Type","Latitude","Longitude","Star Rating","Number of Active Days","Bedrooms","Has pool","Cleaning Fee","Extra Guest Fee","Average Daily Rate LTM","Occupancy Rate LTM","Annual Revenue LTM"
"http://airbnb.com/rooms/42314092","Entire Home","33.46055","-111.97719","4.3","112","2","f","50","0","201","100","76507"
"http://airbnb.com/rooms/42330081","Entire Home","33.44652","-112.10494","4.4","184","2","f","0","0","102","78","29119"
"http://airbnb.com/rooms/42356964","Entire Home","33.48865","-112.22623","4.7","317","Studio","f","0","0","71","48","12473"
"http://airbnb.com/rooms/42360418","Entire Home","33.58985","-111.9805","4.2","364","4","t","156","0","299","27","34096"
"http://airbnb.com/rooms/42363580","Private Room","33.41462","-112.25182","0","4","1","f","0","0","175","100","64050"
"http://airbnb.com/rooms/42364038","Private Room","33.4162","-112.25402","0","4","1","f","0","0","150","100","54900"
"http://airbnb.com/rooms/42365075","Private Room","33.36323","-112.18576","4.7","161","1","f","0","0","35","80","10248"
"http://airbnb.com/rooms/42365732","Entire Home","33.49779","-112.00224","5","266","3","t","225","0","237","58","58050"
"http://airbnb.com/rooms/42365903","Private Room","33.364","-112.18485","4.5","247","1","f","0","0","35","70","8968"
"http://airbnb.com/rooms/42381350","Entire Home","33.38116","-112.14419","4.7","210","4","f","10","0","257","82","77130"
"http://airbnb.com/rooms/42387620","Private Room","33.48026","-112.23387","4.7","367","1","f","5","0","32","48","5791"
"http://airbnb.com/rooms/42392191","Private Room","33.5772","-112.14484","5","144","1","f","0","0","58","95","20166"
"http://airbnb.com/rooms/42408216","Entire Home","33.54744","-112.1207","5","3","3","f","120","0","615","100","298290"
"http://airbnb.com/rooms/42415249","Entire Home","33.49597","-112.24458","4.7","345","4","f","150","0","148","62","42018"
"http://airbnb.com/rooms/42438031","Entire Home","33.51","-111.981","4.6","311","5","t","498","0","477","68","143917"
"http://airbnb.com/rooms/42454552","Entire Home","33.60546","-112.14261","5","172","3","t","125","0","172","89","56826"
"http://airbnb.com/rooms/42477269","Entire Home","33.61147","-112.06328","4.9","48","0","f","55","0","127","95","47092"
"http://airbnb.com/rooms/42487942","Private Room","33.50376","-112.09174","4.8","284","1","f","0","5","78","64","18270"
"http://airbnb.com/rooms/42490210","Condo","33.51318","-112.01289","5","259","1","t","100","0","124","97","53208"
"http://airbnb.com/rooms/42491629","Entire Home","33.49325","-112.00562","5","326","Studio","f","30","0","73","79","22420"
"http://airbnb.com/rooms/42559873","Private Room","33.38405","-112.0125","5","188","1","t","0","0","131","91","43630"
"http://airbnb.com/rooms/42560695","Condo","33.587","-111.975","5","118","1","f","150","0","109","75","33176"
"http://airbnb.com/rooms/42591938","Private Room","33.4596","-111.9769","4.8","11","1","t","5","10","5097","100","1866334"
"http://airbnb.com/rooms/42625783","Entire Home","33.457","-112.085","5","365","3","f","0","0","299","39","42680"
"http://airbnb.com/rooms/42626046","Entire Home","33.60794","-111.9302","5","315","5","t","398","0","895","50","178582"
"http://airbnb.com/rooms/42635741","Entire Home","33.53572","-112.04354","5","120","1","f","50","0","77","100","33824"
"http://airbnb.com/rooms/42637499","Entire Home","33.4704","-112.06399","5","21","1","f","0","0","108","46","18178"
"http://airbnb.com/rooms/42638184","Private Room","33.47018","-112.06087","5","4","1","f","35","0","128","100","46848"
"http://airbnb.com/rooms/42639647","Entire Home","33.60963","-112.15031","5","298","2","f","99","0","159","59","40414"
"http://airbnb.com/rooms/42658286","Condo","33.58204","-112.05201","4.2","24","3","t","140","0","152","15","10477"
"http://airbnb.com/rooms/42663467","Condo","33.38612","-112.01319","0","122","2","t","0","0","159","96","55866"
"http://airbnb.com/rooms/42669163","Entire Home","33.48703736619115","-112.01878607171781","5","183","2","f","70","0","141","59","32688"
"http://airbnb.com/rooms/42673196","Entire Home","33.46036","-112.06777","5","21","Studio","f","0","0","136","46","22901"
"http://airbnb.com/rooms/42683892","Private Room","33.385","-112.013","0","42","Studio","t","0","0","135","34","16801"
"http://airbnb.com/rooms/42687235","Private Room","33.3854","-112.01256","5","62","Studio","t","0","0","118","93","40166"
"http://airbnb.com/rooms/42687878","Entire Home","33.41408","-112.21312","4.9","360","3","f","0","0","134","57","27955"
"http://airbnb.com/rooms/42711106","Entire Home","33.58434","-112.09922","4.8","241","2","f","50","0","106","25","11065"
"http://airbnb.com/rooms/42717262","Entire Home","33.45314","-112.04793","5","168","1","f","85","10","93","62","25733"
"http://airbnb.com/rooms/42717445","Private Room","33.41692","-112.1977","4.8","18","1","f","20","10","60","73","20903"
"http://airbnb.com/rooms/42722476","Private Room","33.57597","-112.14659","0","7","2","f","30","25","150","86","48783"
"http://airbnb.com/rooms/42738986","Entire Home","33.59868","-111.98611","4.5","4","1","t","80","0","9999","100","3674274"
"http://airbnb.com/rooms/42742653","Condo","33.48654","-112.0128","4","4","1","t","80","0","9999","100","3674274"
"http://airbnb.com/rooms/42742773","Private Room","33.53987","-112.12304","4.5","213","1","f","25","0","88","69","24027"
"http://airbnb.com/rooms/42753751","Private Room","33.61117","-112.00071","4.2","175","1","f","0","0","72","43","11331"
"http://airbnb.com/rooms/42760281","Condo","33.493","-112.079","4.8","294","1","t","73","0","100","100","40599"
"http://airbnb.com/rooms/42816387","Entire Home","33.43308","-112.24485","4.7","149","3","f","150","0","644","22","51854"
"http://airbnb.com/rooms/42833431","Condo","33.58494","-111.9608","5","250","1","t","0","0","154","75","42273"
"http://airbnb.com/rooms/42839382","Entire Home","33.485","-111.961","4.8","304","4","t","304","0","273","56","70229"
"http://airbnb.com/rooms/42853095","Entire Home","33.46574","-112.07086","0","4","Studio","t","65","0","89","100","32574"
"http://airbnb.com/rooms/42865572","Entire Home","33.46405","-112.05369","4.8","315","1","f","50","0","107","92","39167"
"http://airbnb.com/rooms/42893686","Entire Home","33.48895","-112.01299","3.5","4","1","t","0","0","9999","100","3659634"
"http://airbnb.com/rooms/42902551","Private Room","33.48139","-112.1599","0","4","1","f","55","0","47","100","32300"
"http://airbnb.com/rooms/42903761","Private Room","33.58449","-112.02557","5","183","1","t","0","0","140","20","10248"
"http://airbnb.com/rooms/42905351","Private Room","33.38466","-112.01329","5","94","Studio","t","0","0","119","66","28747"
"http://airbnb.com/rooms/42913188","Condo","33.48324","-111.98522","0","4","3","t","0","0","133","100","48678"
"http://airbnb.com/rooms/42915187","Entire Home","33.606206728661334","-111.98162754486248","4.8","352","4","t","175","2","214","42","36536"
"http://airbnb.com/rooms/42928559","Entire Home","33.49702","-112.02921","4.2","4","2","t","115","0","9999","100","3670156"
"http://airbnb.com/rooms/43001719","Private Room","33.37701","-112.03778","4.8","63","1","f","25","0","3333","23","283476"
"http://airbnb.com/rooms/43068998","Entire Home","33.49019","-112.01281","4.1","4","1","t","80","0","9999","100","3666954"
"http://airbnb.com/rooms/43086379","Entire Home","33.61821","-111.9631","5","255","3","t","0","0","334","51","62345"
"http://airbnb.com/rooms/43095943","Entire Home","33.61624","-111.96758","4.8","356","6","t","230","0","588","35","82180"
"http://airbnb.com/rooms/43098885","Condo","33.61484","-112.10032","4.8","60","1","t","60","0","92","98","44713"
"http://airbnb.com/rooms/43103885","Entire Home","33.61715","-111.95676","4.8","160","3","t","195","0","202","52","43350"
"http://airbnb.com/rooms/43104115","Private Room","33.38172","-112.08743","5","98","1","f","0","0","74","6","1625"
"http://airbnb.com/rooms/43117123","Entire Home","33.53555","-112.04078","4.8","367","1","f","85","0","96","28","11788"
"http://airbnb.com/rooms/43117222","Entire Home","33.49823","-112.01706","5","57","Studio","f","150","0","73","95","36940"
"http://airbnb.com/rooms/43126325","Entire Home","33.61438","-112.05881","0","39","4","t","0","0","244","62","55369"
"http://airbnb.com/rooms/43165983","Entire Home","33.49188","-111.96918","4.8","232","6","t","400","9","1069","35","148298"
"http://airbnb.com/rooms/43169821","Private Room","33.48945","-112.23791","4.9","147","1","f","0","0","58","54","11463"
"http://airbnb.com/rooms/43169835","Private Room","33.48841","-112.23745","4.9","119","1","f","0","0","58","29","6157"
"http://airbnb.com/rooms/43169869","Private Room","33.48832","-112.23769","4.8","126","1","f","0","0","59","29","6263"
